W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,Wbatt/MTOW,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
310,398.7697181,28778.68923,92.76925884,31.94466853,4.25869364,18.55385177,27.83077765,0.583466642,0.027122079,0.016989126,0.010132953,21.51260775,5268634.897,6324891.833,3162445.917,3328890.438,0.2,0.15,0.3,0.5,3576193.054,24200.70523,4106.169851,2185.311504,1447.140722,1135.988383,1826.889519,203.6602441,1047.20669,8297.605121,0.288324637,857.9840006,1072.480001,323.3155203,3720,32.35945692,1718.879751,1788.096527,656.4647566,0.266759539,0.532718008,1021.677044
320,398.7697181,28607.69167,89.34093241,31.34884777,4.187208008,17.86818648,26.80227972,0.602288146,0.028092891,0.017295655,0.010797236,21.43916543,5531047.933,6639913.484,3319956.742,3494691.308,0.2,0.12,0.4,0.5,3566601.861,24025.14926,3973.469665,2185.311504,1393.661037,1129.297856,1912.025232,200.0272832,1009.261054,8275.351308,0.289270152,862.5424023,1078.178003,323.7076944,3720,32.2520592,1717.871426,1783.30093,655.4711378,0.266534714,0.532072617,1022.916314
320,398.7697181,29229.67296,91.27314147,31.68603093,4.227658973,18.25462829,27.38194244,0.602288146,0.027991689,0.017194453,0.010797236,21.51667763,5650669.932,6783517.325,4409286.261,2499190.594,0.1,0.1,0.3,0.35,3656936.956,24636.69624,4066.577791,2185.311504,1423.802254,1153.722223,2140.576593,202.0835952,1030.647262,8484.949877,0.290285488,872.976719,1091.220899,323.8553297,3720,33.2637684,1721.967276,1828.468478,663.5590154,0.267902989,0.531830062,1023.382842
280,398.7697181,30416.81072,108.5447757,34.55419704,4.57210674,21.70895514,32.56343272,0.527002128,0.024227467,0.015960833,0.008266634,21.75225895,4681768.7,5620370.588,3653240.882,2070662.848,0.1,0.12,0.4,0.35,3793517.229,25832.12693,4747.939258,2185.311504,1693.228631,1200.537395,1792.756973,219.5372263,1221.814341,8801.848086,0.289374457,864.6837945,1080.854743,323.9471094,3720,34.11419106,1729.697768,1896.758615,674.9903032,0.270054925,0.531679385,1023.672866
300,398.7697181,28985.76376,96.54522442,32.58830263,4.335948992,19.30904488,28.96356732,0.564645137,0.026174772,0.016685014,0.009489758,21.57211266,5016805.599,6022575.749,3011287.874,3169776.71,0.2,0.2,0.1,0.5,3588101.894,24410.17439,4252.816692,2185.311504,1506.043355,1144.09013,1744.965183,207.5813955,1089.00009,8325.236417,0.287218115,855.5893692,1069.486712,324.3427755,3720,32.50160503,1720.512586,1794.050947,657.9644983,0.267111339,0.531030789,1024.923171
310,398.7697181,29094.9239,93.78319988,32.11876708,4.279587368,18.75663998,28.13495996,0.583466642,0.027072094,0.016939141,0.010132953,21.55232767,5326219.546,6394021.063,3836412.638,2692219.395,0.3,0.12,0.1,0.4,3611336.449,24510.48525,4154.746493,2185.311504,1462.95755,1148.404724,1964.841875,204.7212284,1058.429261,8379.146026,0.287993399,864.4386488,1080.548311,324.5846325,3720,32.92095395,1721.290364,1805.668225,660.3987796,0.267472064,0.530635103,1025.687439
330,398.7697181,28859.66441,87.38904538,31.00450772,4.145908846,17.47780908,26.21671361,0.621109651,0.029021377,0.01753877,0.011482607,21.40179793,5883126.143,7062576.402,4237545.841,2973716.38,0.3,0.1,0.1,0.4,3611563.999,24264.7772,3909.681227,2185.311504,1363.212855,1139.145175,2157.675737,197.9263201,987.6570447,8379.673995,0.290359371,874.8872112,1093.609014,324.6942801,3720,32.83993171,1719.787112,1805.782,659.9597107,0.267253935,0.53045591,1026.033925
300,398.7697181,29756.74879,99.12334878,33.02055173,4.387850071,19.82466976,29.73700463,0.564645137,0.026058367,0.016568608,0.009489758,21.6684777,5150773.372,6183401.407,4328380.985,1952653.076,0.2,0.1,0.2,0.3,3698289.078,25168.2224,4376.011336,2185.311504,1546.260435,1174.642486,2019.184633,210.2128296,1117.535461,8580.896481,0.288368079,868.5263903,1085.657988,324.7836598,3720,33.74210679,1725.649125,1849.144539,667.9481394,0.268809388,0.53030993,1026.316365
310,398.7697181,29760.8245,95.95079589,32.48782472,4.323886455,19.19015918,28.78523877,0.583466642,0.026968433,0.01683548,0.010132953,21.63517027,5449323.601,6541805.043,4906353.782,1721527.643,0.1,0.1,0.2,0.25,3712858.953,25165.12791,4258.94402,2185.311504,1496.770652,1174.948314,2190.575448,206.9694895,1082.420795,8614.702002,0.289464494,875.6965886,1094.620736,324.8307454,3720,33.96081379,1725.688535,1856.429477,669.1290836,0.268946438,0.53023306,1026.465156
300,398.7697181,29397.33027,97.93165308,32.8214592,4.363942834,19.58633062,29.37949592,0.564645137,0.026111489,0.016621731,0.009489758,21.62439449,5088848.966,6109062.385,3665437.431,2572236.794,0.1,0.12,0.4,0.4,3650226.322,24814.32114,4318.988732,2185.311504,1527.670749,1160.520155,1882.339135,209.0009891,1104.345454,8469.379635,0.288100299,863.0091338,1078.761417,325.0286249,3720,33.1461491,1723.380849,1825.113161,663.3582857,0.268039196,0.52991025,1027.090455
300,398.7697181,29573.09282,98.51447147,32.91897912,4.375652753,19.70289429,29.55434144,0.564645137,0.026085364,0.016595606,0.009489758,21.64605131,5119134.116,6145419.107,3994522.419,2264101.776,0.1,0.12,0.3,0.35,3673177.886,24987.00318,4346.854588,2185.311504,1536.762341,1167.426912,1950.172753,209.5946156,1110.796244,8522.632637,0.288188749,866.0896479,1082.61206,325.280224,3720,33.4395773,1724.592727,1836.588943,665.5930224,0.268426263,0.529500373,1027.885508
280,398.7697181,30556.87599,109.0763035,34.63869713,4.582263436,21.81526071,32.72289106,0.527002128,0.024207713,0.01594108,0.008266634,21.77000859,4704694.633,5647892.717,3953524.902,1783545.068,0.2,0.1,0.3,0.3,3806021.535,25968.47861,4773.179081,2185.311504,1701.520123,1206.416408,1853.664938,220.050441,1227.697433,8830.861003,0.288997508,868.3973806,1085.496726,325.2887544,3720,34.36076146,1730.972905,1903.010768,676.6948658,0.270389555,0.529486487,1027.912464
330,398.7697181,28467.52769,86.21002756,30.79464731,4.120744103,17.24200551,25.86300827,0.621109651,0.029087856,0.017605248,0.011482607,21.35288549,5803753.374,6967290.965,3483645.482,3666995.245,0.1,0.15,0.3,0.5,3558831.516,23878.49174,3852.638562,2185.311504,1344.820936,1123.775902,2000.263988,196.6453708,974.6073593,8257.322289,0.290061096,869.0359421,1086.294928,325.3941389,3720,32.17460429,1717.419541,1779.415758,654.9104725,0.266421001,0.529315004,1028.245479
320,398.7697181,28976.74267,90.487573,31.54937881,4.211263991,18.0975146,27.1462719,0.602288146,0.028032364,0.017235128,0.010797236,21.48545706,5602035.821,6725133.038,4035079.823,2831634.963,0.1,0.1,0.4,0.4,3613898.378,24386.16001,4028.648247,2185.311504,1411.547892,1143.792129,2060.468802,201.2503386,1021.952379,8385.090301,0.289373115,870.5826554,1088.228319,325.593819,3720,32.87847505,1720.797813,1806.949189,660.1626473,0.267390231,0.528990386,1028.876468
320,398.7697181,28534.26042,89.11271088,31.30878183,4.182402067,17.82254218,26.73381326,0.602288146,0.028105106,0.01730787,0.010797236,21.42984767,5516918.863,6622951.817,3311475.908,3485764.114,0.3,0.1,0.4,0.5,3545409.404,23950.90263,3962.458853,2185.311504,1390.100928,1126.412991,1907.447078,199.7828765,1006.735037,8226.179846,0.288291329,863.3577881,1079.197235,325.6842517,3720,32.17710018,1717.935343,1772.704702,654.3348659,0.266414285,0.528843501,1029.162235
280,398.7697181,29798.55456,106.3499721,34.20306556,4.529906587,21.26999443,31.90499164,0.527002128,0.024310896,0.016044262,0.008266634,21.67761051,4587102.12,5506725.234,2753362.617,2898276.439,0.3,0.15,0.4,0.5,3694097.088,25221.65347,4643.793143,2185.311504,1658.991108,1176.261579,1604.633103,217.404022,1197.521666,8571.170082,0.287637109,856.9010935,1071.126367,325.744618,3720,33.17807155,1726.184781,1847.048544,666.8459049,0.268745759,0.528745497,1029.352993
280,398.7697181,30155.91084,107.6187666,34.40648824,4.554353622,21.52375332,32.28562998,0.527002128,0.024262296,0.015995662,0.008266634,21.7210332,4641827.943,5572422.501,3343453.501,2346283.158,0.2,0.12,0.4,0.4,3745389.186,25573.17836,4703.928992,2185.311504,1678.783485,1190.295188,1726.412525,218.6399782,1211.565024,8690.179759,0.288175005,862.7324772,1078.415596,325.9987126,3720,33.74626011,1728.572348,1872.694593,671.4533941,0.269531329,0.528333375,1030.155932
290,398.7697181,29329.27699,101.0742354,33.34391384,4.426686003,20.21484709,30.32227063,0.545823633,0.025235639,0.016367987,0.008867652,21.62907926,4792172.802,5752908.526,2876454.263,3027846.593,0.1,0.2,0.3,0.5,3627812.049,24752.93675,4432.309287,2185.311504,1576.693011,1157.835294,1671.693546,212.1803926,1139.128398,8417.373275,0.286995594,856.3402333,1070.425292,326.086246,3720,32.77771149,1723.228979,1813.906025,661.4766859,0.26781083,0.528191551,1030.432537
280,398.7697181,30332.36984,108.2450963,34.50646402,4.566369555,21.64901926,32.47352889,0.527002128,0.02423868,0.015972046,0.008266634,21.74219592,4668842.884,5604853.402,3643154.712,2064945.99,0.2,0.1,0.4,0.35,3770034.195,25746.74622,4733.658646,2185.311504,1688.553825,1197.222763,1788.093665,219.2472935,1218.497409,8747.361948,0.28838373,865.6236123,1082.029515,326.1369949,3720,34.02891353,1729.753355,1885.017097,673.7135852,0.269917787,0.528109361,1030.592904
320,398.7697181,29144.36581,91.0082071,31.64001072,4.22213747,18.20164142,27.30246213,0.602288146,0.028005336,0.0172081,0.010797236,21.50619267,5634267.991,6763827.12,4396487.628,2491936.307,0.1,0.12,0.2,0.35,3632552.243,24550.41888,4053.747608,2185.311504,1419.669449,1150.373281,2134.714975,201.8029978,1027.714897,8428.371633,0.28919386,873.9469337,1092.433667,326.172067,3720,33.17596077,1722.04892,1816.276121,662.2467025,0.267764781,0.528052575,1030.703732
290,398.7697181,29688.09102,102.3049733,33.54630689,4.450997359,20.46099466,30.69149199,0.545823633,0.025183908,0.016316256,0.008867652,21.67350829,4850525.046,5822959.239,3493775.544,2451772.311,0.1,0.15,0.3,0.4,3678300.343,25105.81166,4490.830038,2185.311504,1595.89173,1171.93413,1799.302629,213.411467,1152.750535,8534.517936,0.287472776,862.2793646,1077.849206,326.3403496,3720,33.35844657,1725.631355,1839.150171,666.0987194,0.268599696,0.527780277,1031.235505
310,398.7697181,28648.82965,92.35275717,31.87287764,4.250078681,18.47055143,27.70582715,0.583466642,0.027142898,0.017009945,0.010132953,21.49610736,5244980.561,6296495.271,3148247.636,3313944.88,0.3,0.15,0.2,0.5,3538885.882,24069.31726,4086.166535,2185.311504,1440.643564,1130.888062,1819.203834,203.222665,1042.596738,8211.043748,0.286610094,859.5123935,1074.390492,326.8613486,3720,32.22724531,1719.007264,1769.442941,654.4610933,0.266548841,0.526939024,1032.881861
320,398.7697181,28487.48757,88.95634255,31.28130061,4.179105755,17.79126851,26.68690276,0.602288146,0.028113508,0.017316272,0.010797236,21.42344328,5507238.186,6611330.356,3305665.178,3479647.556,0.1,0.2,0.1,0.5,3532488.678,23903.75261,3954.920777,2185.311504,1387.661682,1124.436396,1904.309935,199.61523,1005.00431,8196.200737,0.287712306,863.7349522,1079.66869,326.8618588,3720,32.1293108,1717.953581,1766.244339,653.6089859,0.266334814,0.526938201,1032.883474
300,398.7697181,29314.65296,97.65745759,32.77547915,4.358421929,19.53149152,29.29723728,0.564645137,0.026123876,0.016634118,0.009489758,21.61414058,5074600.872,6091957.83,3655174.698,2565034.876,0.2,0.1,0.4,0.4,3626811.757,24730.72503,4305.844599,2185.311504,1523.393476,1157.270771,1877.380648,208.7210708,1101.310585,8415.052363,0.287059593,863.9279341,1079.909918,327.21303,3720,33.06194472,1723.443681,1813.405879,662.0933378,0.267904194,0.526372681,1033.993175
320,398.7697181,28466.67887,88.89180983,31.26995216,4.177744553,17.77836197,26.66754295,0.602288146,0.028116983,0.017319747,0.010797236,21.4207954,5503243.001,6606534.215,3303267.107,3477123.271,0.3,0.12,0.3,0.5,3526519.44,23882.81291,3951.810954,2185.311504,1386.655014,1123.620661,1903.015157,199.545998,1004.290045,8182.350708,0.287436084,863.865958,1079.832447,327.3238692,3720,32.10815364,1717.944651,1763.25972,653.288269,0.266297793,0.52619444,1034.343427
290,398.7697181,29823.9007,102.7706762,33.62257335,4.460159205,20.55413525,30.83120287,0.545823633,0.025164623,0.016296971,0.008867652,21.69011784,4872605.143,5849465.958,3802152.873,2155066.406,0.1,0.15,0.2,0.35,3690889.862,25238.16873,4512.982251,2185.311504,1603.156396,1177.269037,1861.530449,213.8752799,1157.90506,8563.728569,0.287143142,865.7319753,1082.164969,327.6082629,3720,33.60530193,1726.861784,1845.444931,667.7354748,0.268921691,0.525737655,1035.242111
300,398.7697181,29482.49428,98.21405941,32.86874889,4.369621158,19.64281188,29.46421782,0.564645137,0.026098795,0.016609037,0.009489758,21.63491177,5103523.722,6126679.139,3982341.44,2257197.577,0.2,0.1,0.3,0.35,3647604.213,24895.41189,4332.439504,2185.311504,1532.076106,1163.866844,1944.566368,209.2888621,1107.471203,8463.295728,0.287061727,867.0823894,1083.852987,327.6597262,3720,33.34708433,1724.65818,1823.802106,664.209463,0.268278235,0.525655081,1035.404735
320,398.7697181,28899.30325,90.24699949,31.50741174,4.206229272,18.0493999,27.07409985,0.602288146,0.028044948,0.017247712,0.010797236,21.47581633,5587142.047,6707253.358,4024352.015,2824106.677,0.1,0.12,0.3,0.4,3591682.835,24307.82782,4017.015082,2185.311504,1407.7951,1140.751124,2055.311356,200.9944064,1019.289647,8333.545039,0.288364912,871.4754385,1089.344298,327.7092947,3720,32.79893878,1720.874704,1795.841417,658.968423,0.26726475,0.525575572,1035.561371
280,398.7697181,30079.26024,107.3466554,34.36296275,4.549122565,21.46933107,32.20399661,0.527002128,0.024272632,0.016005998,0.008266634,21.71178326,4630091.203,5558332.776,3334999.666,2340350.643,0.3,0.1,0.4,0.4,3724007.93,25495.66371,4690.980602,2185.311504,1674.538725,1187.285478,1722.308243,218.3755531,1208.553224,8640.570238,0.287260065,863.5965279,1079.49566,327.9978174,3720,33.66896836,1728.62529,1862.003965,670.2918289,0.269406826,0.52511325,1036.473103
280,398.7697181,30260.25045,107.9891228,34.46564014,4.561462919,21.59782455,32.39673683,0.527002128,0.024248302,0.015981668,0.008266634,21.73356847,4657802.197,5591599.277,3634539.53,2060062.891,0.2,0.12,0.3,0.35,3749954.284,25673.77206,4721.465121,2185.311504,1684.560802,1194.391545,1784.109941,218.9993132,1215.664225,8700.771855,0.287531389,866.4783887,1083.097986,328.0581102,3720,33.95599196,1729.81462,1874.977142,672.6219048,0.269802068,0.525016741,1036.663628
300,398.7697181,28881.4561,96.19965383,32.52992764,4.328940883,19.23993077,28.85989615,0.564645137,0.026190801,0.016701043,0.009489758,21.55891062,4998848.621,6001018.753,3000509.376,3158430.922,0.2,0.15,0.4,0.5,3557749.392,24303.27515,4236.266323,2185.311504,1500.652676,1139.99491,1739.114805,207.2259045,1085.175222,8254.811507,0.285817013,858.180949,1072.726186,328.4904706,3720,32.39449289,1720.973142,1778.874696,656.3421385,0.266980864,0.524325712,1038.029887
320,398.7697181,29045.44226,90.7009503,31.58655495,4.215724078,18.14019006,27.21028509,0.602288146,0.028021253,0.017224017,0.010797236,21.49397649,5615245.892,6740991.467,4381644.453,2483523.172,0.2,0.1,0.2,0.35,3604309.142,24450.45097,4038.877602,2185.311504,1414.87644,1146.489356,2127.915922,201.4770414,1024.314096,8362.841027,0.287922661,874.9912903,1093.739113,328.7803283,3720,33.07414976,1722.121774,1802.154571,660.7251623,0.267602088,0.523863459,1038.945837
300,398.7697181,29233.98595,97.36733154,32.72675735,4.352571994,19.47346631,29.21019946,0.564645137,0.026137052,0.016647294,0.009489758,21.6032451,5059524.974,6073859.512,3644315.707,2557414.531,0.2,0.12,0.3,0.4,3605224.318,24649.68637,4291.95496,2185.311504,1518.867697,1153.8326,1872.133284,208.4244425,1098.099392,8364.964451,0.286138348,864.2995753,1080.374469,328.9405203,3720,32.97991583,1723.39373,1802.612159,660.859206,0.267759987,0.523608341,1039.452044
310,398.7697181,29184.37932,94.06992963,32.16782905,4.28547579,18.81398593,28.22097889,0.583466642,0.027058135,0.016925182,0.010132953,21.56344619,5342503.758,6413569.938,4168820.46,2362894.188,0.1,0.15,0.1,0.35,3608110.979,24593.93628,4168.423497,2185.311504,1467.430349,1151.91591,2030.301854,205.0201741,1061.602863,8371.66218,0.286854214,870.4430428,1088.053804,329.0097932,3720,33.12996046,1723.089825,1804.05549,661.2731416,0.267772344,0.523498095,1039.670947
330,398.7697181,28325.28642,85.78205941,30.71811605,4.111568124,17.15641188,25.73461782,0.621109651,0.029112395,0.017629788,0.011482607,21.33488666,5774942.089,6932703.589,3466351.794,3648791.362,0.2,0.15,0.2,0.5,3517528.813,23734.64545,3831.901527,2185.311504,1338.144909,1118.197058,1990.952538,196.1781426,969.870493,8161.490348,0.288134433,870.6409734,1088.301217,329.2811491,3720,32.02887408,1717.558537,1758.764407,652.7012126,0.266188503,0.523066688,1040.528431
290,398.7697181,29209.6714,100.6638759,33.27615715,4.418547762,20.13277518,30.19916277,0.545823633,0.025253139,0.016385487,0.008867652,21.61409033,4772716.669,5729551.823,2864775.912,3015553.591,0.2,0.2,0.2,0.5,3593943.465,24631.90754,4412.759484,2185.311504,1570.291667,1153.134383,1665.338266,211.768183,1134.586429,8338.790229,0.285480453,857.7638565,1072.204821,329.3097725,3720,32.65691463,1723.336986,1796.971732,659.646795,0.267617456,0.523021223,1040.618881
310,398.7697181,28986.7672,93.4364385,32.05933286,4.272454332,18.6872877,28.03093155,0.583466642,0.027089079,0.016956126,0.010132953,21.53881467,5306525.962,6370379.306,3822227.584,2682264.971,0.1,0.15,0.2,0.4,3579674.976,24399.20417,4138.026273,2185.311504,1457.548295,1144.158414,1958.004371,204.3590553,1054.591213,8305.683996,0.286533643,867.5630308,1084.453789,329.337978,3720,32.80843479,1721.892758,1789.837488,658.7094397,0.267349996,0.52297643,1040.70801
300,398.7697181,29405.22615,97.95782664,32.82584489,4.36446944,19.59156533,29.38734799,0.564645137,0.02611031,0.016620552,0.009489758,21.62537109,5090209.03,6110695.114,3971951.824,2251308.726,0.2,0.12,0.2,0.35,3625766.458,24817.23758,4320.149307,2185.311504,1528.07904,1160.830328,1939.783787,209.0276875,1104.63515,8412.627024,0.28609292,867.988571,1084.985714,329.7471825,3720,33.26809794,1724.729762,1812.883229,663.0280054,0.268153592,0.522327435,1042.001097
280,398.7697181,30013.76508,107.1141277,34.32572511,4.544647304,21.42282553,32.1342383,0.527002128,0.024281502,0.016014868,0.008266634,21.70385193,4620061.784,5546292.658,3327775.595,2335281.119,0.3,0.12,0.3,0.4,3705716.975,25429.38257,4679.919329,2185.311504,1670.911442,1184.713585,1718.800566,218.1493159,1205.979545,8598.130941,0.286472921,864.3825124,1080.47814,329.7524384,3720,33.60284823,1728.683157,1852.858487,669.2982034,0.269301737,0.52231911,1042.017705
320,398.7697181,28809.45814,89.96785855,31.45864657,4.200379189,17.99357171,26.99035757,0.602288146,0.028059625,0.017262389,0.010797236,21.46458268,5569860.585,6686507.305,4011904.383,2815371.497,0.2,0.1,0.3,0.4,3565939.348,24217.02066,4003.525158,2185.311504,1403.440681,1137.222603,2049.326211,200.6969977,1016.20004,8273.814122,0.287190897,872.4374748,1090.546844,330.0921107,3720,32.70667753,1720.943985,1782.969674,657.5831786,0.267116963,0.521781631,1043.09107
280,398.7697181,30176.66856,107.6924392,34.41826305,4.555768785,21.53848784,32.30773176,0.527002128,0.024259505,0.015992871,0.008266634,21.72353174,4645005.6,5576237.215,3624554.19,2054403.184,0.3,0.1,0.3,0.35,3726708.305,25589.26073,4707.33976,2185.311504,1679.93273,1191.11005,1779.49204,218.7115098,1212.380452,8646.835742,0.286540435,867.4078277,1084.259785,330.2253394,3720,33.8714948,1729.869134,1863.354153,671.3569676,0.269666133,0.52157112,1043.512073
